location,city,bedrooms,bathrooms,property_type,price_pkr,size_sqft,days_since_listed,price_per_sqft,log_price,size_category,city_encoded,property_type_encoded
"Gulraiz Housing Scheme, Rawalpindi",Rawalpindi,4,6,House,27500000.0,1125.0,0.9583333333333333,24444.444444444445,17.129696599000436,Medium,5,1
"Bahria Greens - Overseas Enclave - Sector 2, Bahria Greens - Overseas Enclave",Rawalpindi,6,7,House,125000000.0,5400.0,0.9583333333333333,23148.14814814815,18.643824303266577,Very Large,5,1
"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,10,7,House,100000000.0,5400.0,0.9583333333333333,18518.51851851852,18.420680753952364,Very Large,5,1
"Bahria Town Phase 3, Bahria Town Rawalpindi",Rawalpindi,7,7,House,68000000.0,4500.0,28.0,15111.111111111111,18.035018277846262,Large,5,1
"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,5,5,House,35000000.0,2250.0,28.0,15555.555555555555,17.370858648025116,Large,5,1
"Media Town - Block A, Media Town",Rawalpindi,3,3,House,37000000.0,1350.0,28.0,27407.40740740741,17.426428497635523,Medium,5,1
"Bahria Town Phase 8 - Usman Block, Bahria Town Phase 8 - Safari Valley",Rawalpindi,5,6,House,35000000.0,1575.0,28.0,22222.222222222223,17.370858648025116,Medium,5,1
"Bahria Town Phase 8 - Abu Bakar Block, Bahria Town Phase 8 - Safari Valley",Rawalpindi,5,6,House,27500000.0,1575.0,28.0,17460.31746031746,17.129696599000436,Medium,5,1
"Adiala Road, Rawalpindi",Rawalpindi,2,3,House,7500000.0,900.0,4.0,8333.333333333334,15.830413711839864,Medium,5,1
"Airport Housing Society - Sector 4, Airport Housing Society",Rawalpindi,3,3,House,11500000.0,1125.0,5.0,10222.222222222223,16.257857680289998,Medium,5,1
"Bahria Heights 1, Bahria Town Rawalpindi",Rawalpindi,1,2,House,14500000.0,1057.5,5.0,13711.583924349881,16.489659276356317,Medium,5,1
"Media Town - Block A, Media Town",Rawalpindi,4,5,House,37000000.0,1125.0,5.0,32888.88888888889,17.426428497635523,Medium,5,1
"Bahria Town Phase 8 - Block H, Bahria Town Phase 8",Rawalpindi,5,6,House,38000000.0,2250.0,1.0,16888.88888888889,17.453096744006448,Large,5,1
"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,3,4,House,20500000.0,1125.0,1.0,18222.222222222223,16.835935492889124,Medium,5,1
"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,5,6,House,33500000.0,1575.0,2.0,21269.84126984127,17.32705602664604,Medium,5,1
"Bahria Greens - Overseas Enclave - Sector 6, Bahria Greens - Overseas Enclave",Rawalpindi,5,6,House,52000000.0,2475.0,2.0,21010.10101010101,17.76675429577647,Large,5,1
"Bahria Town Phase 8 - Block C, Bahria Town Phase 8",Rawalpindi,5,6,House,51000000.0,2250.0,2.0,22666.666666666668,17.747336210296442,Large,5,1
"Bahria Heights 1, Bahria Town Rawalpindi",Rawalpindi,1,2,House,13000000.0,855.0,2.0,15204.678362573099,16.380459992348886,Medium,5,1
"Bahria Town Phase 8 - Block M, Bahria Town Phase 8",Rawalpindi,5,5,House,36000000.0,1800.0,2.0,20000.0,17.399029524198163,Medium,5,1
"Bahria Town Phase 8 - Block E, Bahria Town Phase 8",Rawalpindi,5,6,House,42500000.0,2250.0,1.0,18888.88888888889,17.565014657424058,Large,5,1
"Wakeel Colony, Islamabad Highway",Rawalpindi,3,3,House,8500000.0,562.5,1.0,15111.111111111111,15.955576839107596,Medium,5,1
"Bahria Greens - Overseas Enclave - Sector 5, Bahria Greens - Overseas Enclave",Rawalpindi,6,7,House,109000000.0,4500.0,1.0,24222.222222222223,18.50685844936773,Large,5,1
"Bahria Greens - Overseas Enclave - Sector 2, Bahria Greens - Overseas Enclave",Rawalpindi,5,6,House,51000000.0,3825.0,1.0,13333.333333333334,17.747336210296442,Large,5,1
"Bahria Town Phase 8 - Sector F-1, Bahria Town Phase 8",Rawalpindi,4,6,House,45500000.0,2250.0,1.0,20222.222222222223,17.6332229058992,Large,5,1
"Bahria Town Phase 8 - Block L, Bahria Town Phase 8",Rawalpindi,5,6,House,37000000.0,2250.0,1.0,16444.444444444445,17.426428497635523,Large,5,1
"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,3,4,House,19000000.0,1125.0,28.0,16888.88888888889,16.759949589762293,Medium,5,1
"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,5,6,House,29000000.0,1575.0,28.0,18412.698412698413,17.182806422433504,Medium,5,1
"Bahria Town Phase 8 - Sector F-1, Bahria Town Phase 8",Rawalpindi,5,6,House,51000000.0,2250.0,5.0,22666.666666666668,17.747336210296442,Large,5,1
"Bahria Town Phase 8 - Umer Block, Bahria Town Phase 8 - Safari Valley",Rawalpindi,4,5,House,35000000.0,1575.0,5.0,22222.222222222223,17.370858648025116,Medium,5,1
"Bahria Spring North, Bahria Town Phase 7",Rawalpindi,1,1,House,4500000.0,472.5,6.0,9523.809523809523,15.319588176962746,Small,5,1
"Askari 14, Rawalpindi",Rawalpindi,3,4,House,29000000.0,2250.0,6.0,12888.888888888889,17.182806422433504,Large,5,1
"Gulraiz Housing Society Phase 2, Gulraiz Housing Scheme",Rawalpindi,4,4,House,18000000.0,900.0,6.0,20000.0,16.705882371415992,Medium,5,1
"Range Road, Rawalpindi",Rawalpindi,4,6,House,27500000.0,1125.0,6.0,24444.444444444445,17.129696599000436,Medium,5,1
"Airport Housing Society - Sector 4, Airport Housing Society",Rawalpindi,3,4,House,19000000.0,1800.0,6.0,10555.555555555555,16.759949589762293,Medium,5,1
"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,5,6,House,34000000.0,2250.0,1.0,15111.111111111111,17.341871111992198,Large,5,1
"Bahria Town Phase 8 - Safari Homes, Bahria Town Phase 8",Rawalpindi,3,3,House,17500000.0,1125.0,1.0,15555.555555555555,16.677711496036597,Medium,5,1
"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,6,6,House,59000000.0,2250.0,2.0,26222.222222222223,17.893048018819147,Large,5,1
"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,5,6,House,36500000.0,2250.0,2.0,16222.222222222223,17.41282284594998,Large,5,1
"Bahria Town Phase 7, Bahria Town Rawalpindi",Rawalpindi,3,3,House,11800000.0,1305.0,2.0,9042.145593869733,16.283610174181653,Medium,5,1
"Snober City, Adiala Road",Rawalpindi,4,6,House,16500000.0,1125.0,2.0,14666.666666666666,16.61887099947687,Medium,5,1
"Airport Housing Society, Rawalpindi",Rawalpindi,6,6,House,37000000.0,2092.5,2.0,17682.198327359616,17.426428497635523,Large,5,1
"Baqir Colony, Tulsa Road",Rawalpindi,5,5,House,26000000.0,2700.0,1.0,9629.62962962963,17.073607134447293,Large,5,1
"Bahria Town Phase 8 - Rafi Block, Bahria Town Phase 8",Rawalpindi,3,5,House,22000000.0,1125.0,1.0,19555.555555555555,16.906553056777135,Medium,5,1
"Bahria Town Phase 8 - Abu Bakar Block, Bahria Town Phase 8 - Safari Valley",Rawalpindi,5,6,House,36000000.0,1912.5,1.0,18823.529411764706,17.399029524198163,Medium,5,1
"Wakeel Colony, Islamabad Highway",Rawalpindi,3,3,House,8500000.0,562.5,1.0,15111.111111111111,15.955576839107596,Medium,5,1
"Bahria Town Phase 2, Bahria Town Rawalpindi",Rawalpindi,3,4,House,60000000.0,3150.0,1.0,19047.619047619046,17.909855136853043,Large,5,1
"Bahria Town Phase 8 - Awami Villas 5, Bahria Town Phase 8",Rawalpindi,2,2,House,5300000.0,787.5,1.0,6730.158730158731,15.483217567201578,Medium,5,1
"Airport Housing Society - Sector 2, Airport Housing Society",Rawalpindi,5,5,House,38000000.0,1800.0,1.0,21111.11111111111,17.453096744006448,Medium,5,1
"Bahria Business District, Bahria Town Phase 8",Rawalpindi,1,1,House,5500000.0,607.5,1.0,9053.497942386832,15.520258832020865,Medium,5,1
"Bahria Heights 5, Bahria Town Phase 7",Rawalpindi,2,3,House,25500000.0,2610.0,5.0,9770.114942528735,17.05418904934434,Large,5,1
"Askari 14, Rawalpindi",Rawalpindi,3,3,House,33500000.0,2745.0,6.0,12204.0072859745,17.32705602664604,Large,5,1
"Bahria Town Phase 7, Bahria Town Rawalpindi",Rawalpindi,2,2,House,7600000.0,990.0000000000001,5.0,7676.767676767676,15.843658936835498,Medium,5,1
"Defence Road, Rawalpindi",Rawalpindi,4,5,House,17500000.0,1350.0,7.0,12962.962962962964,16.677711496036597,Medium,5,1
"Bahria Town Phase 8 - Block L, Bahria Town Phase 8",Rawalpindi,3,4,House,15600000.0,1125.0,7.0,13866.666666666666,16.562781536322326,Medium,5,1
"Bahria Town Phase 7, Bahria Town Rawalpindi",Rawalpindi,2,2,House,15800000.0,1597.5,7.0,9890.453834115806,16.575520561288332,Medium,5,1
"Adiala Road, Rawalpindi",Rawalpindi,2,2,House,7500000.0,1260.0,7.0,5952.380952380952,15.830413711839864,Medium,5,1
"Media Town - Block B, Media Town",Rawalpindi,6,6,House,70000000.0,2790.0,7.0,25089.605734767025,18.064005814299346,Large,5,1
"Satellite Town - Block F, Satellite Town",Rawalpindi,5,6,House,50000000.0,900.0,7.0,55555.555555555555,17.72753358339242,Medium,5,1
"Bahria Town Phase 8 - Awami Villas 3, Bahria Town Phase 8",Rawalpindi,2,1,House,5000000.0,787.5,1.0,6349.206349206349,15.424948670398354,Medium,5,1
"Bahria Town Phase 8 - Abu Bakar Block, Bahria Town Phase 8 - Safari Valley",Rawalpindi,5,6,House,27500000.0,1575.0,1.0,17460.31746031746,17.129696599000436,Medium,5,1
"Bahria Town Phase 5, Bahria Town Rawalpindi",Rawalpindi,5,6,House,50000000.0,2925.0,2.0,17094.017094017094,17.72753358339242,Large,5,1
"Bahria Town Phase 8 - Safari Valley, Bahria Town Phase 8",Rawalpindi,5,6,House,25000000.0,1575.0,2.0,15873.015873015873,17.034386422832473,Medium,5,1
"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,5,6,House,34500000.0,1575.0,2.0,21904.761904761905,17.356469910987094,Medium,5,1
"Bahria Town Phase 3, Bahria Town Rawalpindi",Rawalpindi,5,5,House,57000000.0,2250.0,2.0,25333.333333333332,17.858561843342684,Large,5,1
"Bahria Town Phase 8 - Safari Valley, Bahria Town Phase 8",Rawalpindi,5,6,House,31000000.0,1575.0,2.0,19682.539682539682,17.249497794707484,Medium,5,1
"Bahria Town Phase 8 - Awais Block, Bahria Town Phase 8",Rawalpindi,8,7,House,55000000.0,5400.0,1.0,10185.185185185184,17.822843761378564,Very Large,5,1
"Misryal Road, Rawalpindi",Rawalpindi,2,3,House,9500000.0,900.0,1.0,10555.555555555555,16.066802461833923,Medium,5,1
"Bahria Greens - Overseas Enclave - Sector 1, Bahria Greens - Overseas Enclave",Rawalpindi,5,6,House,42000000.0,2250.0,1.0,18666.666666666668,17.553180200057167,Large,5,1
"Bahria Greens - Overseas Enclave, Bahria Town Phase 8",Rawalpindi,5,6,House,53500000.0,2250.0,1.0,23777.777777777777,17.795192230557824,Large,5,1
"Bahria Greens - Overseas Enclave, Bahria Town Phase 8",Rawalpindi,5,6,House,47000000.0,2250.0,1.0,20888.88888888889,17.665658180950928,Large,5,1
"Bahria Town Phase 8 - Block C, Bahria Town Phase 8",Rawalpindi,5,6,House,43500000.0,2250.0,1.0,19333.333333333332,17.588271519047417,Large,5,1
"Bahria Greens - Overseas Enclave - Sector 6, Bahria Greens - Overseas Enclave",Rawalpindi,5,6,House,49500000.0,2250.0,1.0,22000.0,17.71748324774094,Large,5,1
"Bahria Town Phase 8 - Block B, Bahria Town Phase 8",Rawalpindi,5,6,House,42500000.0,2250.0,1.0,18888.88888888889,17.565014657424058,Large,5,1
"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,5,6,House,42500000.0,2925.0,7.0,14529.91452991453,17.565014657424058,Large,5,1
"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,2,2,House,12000000.0,1125.0,7.0,10666.666666666666,16.300417291085605,Medium,5,1
"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,5,5,House,24000000.0,1575.0,7.0,15238.095238095239,16.993564429978885,Medium,5,1
"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,2,2,House,6500000.0,855.0,7.0,7602.339181286549,15.687312888712007,Medium,5,1
"Adiala Road, Rawalpindi",Rawalpindi,2,2,House,7200000.0,1012.5,7.0,7111.111111111111,15.789591722875162,Medium,5,1
"Adiala Road, Rawalpindi",Rawalpindi,2,2,House,7300000.0,1125.0,7.0,6488.888888888889,15.803385043104912,Medium,5,1
"Airport Housing Society - Sector 4, Airport Housing Society",Rawalpindi,3,3,House,16000000.0,1125.0,7.0,14222.222222222223,16.588099342704055,Medium,5,1
"Chaklala Scheme 3, Chaklala Scheme",Rawalpindi,6,7,House,25000000.0,1125.0,7.0,22222.222222222223,17.034386422832473,Medium,5,1
"Gulshan Abad, Rawalpindi",Rawalpindi,4,5,House,16000000.0,1575.0,14.0,10158.730158730159,16.588099342704055,Medium,5,1
"Bahria Town Phase 8 - Ali Block, Bahria Town Phase 8 - Safari Valley",Rawalpindi,5,6,House,23500000.0,1575.0,1.0,14920.63492063492,16.97251102166758,Medium,5,1
"Bahria Town Phase 8 - Umer Block, Bahria Town Phase 8 - Safari Valley",Rawalpindi,5,6,House,26000000.0,1575.0,1.0,16507.93650793651,17.073607134447293,Medium,5,1
"Girja Road, Rawalpindi",Rawalpindi,3,3,House,8500000.0,1125.0,2.0,7555.555555555556,15.955576839107596,Medium,5,1
"Bahria Town Phase 8 - Sector F-1, Bahria Town Phase 8",Rawalpindi,6,6,House,36000000.0,2250.0,2.0,16000.0,17.399029524198163,Large,5,1
"Wakeel Colony, Islamabad Highway",Rawalpindi,5,5,House,6000000.0,675.0,2.0,8888.888888888889,15.607270193858982,Medium,5,1
"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,8,7,House,42500000.0,2250.0,2.0,18888.88888888889,17.565014657424058,Large,5,1
"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,5,6,House,24500000.0,1575.0,1.0,15555.555555555555,17.01418371633128,Medium,5,1
"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,5,6,House,26500000.0,1575.0,1.0,16825.396825396827,17.0926553286923,Medium,5,1
"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,5,6,House,33500000.0,2250.0,1.0,14888.888888888889,17.32705602664604,Large,5,1
"Fazaia Housing Scheme, Rawalpindi",Rawalpindi,2,2,House,14500000.0,990.0000000000001,1.0,14646.464646464645,16.489659276356317,Medium,5,1
"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,5,6,House,39000000.0,2250.0,1.0,17333.333333333332,17.479072229734946,Large,5,1
"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,5,5,House,43000000.0,2250.0,1.0,19111.11111111111,17.57671069691365,Large,5,1
"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,5,5,House,23500000.0,1575.0,1.0,14920.63492063492,16.97251102166758,Medium,5,1
"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,11,7,House,88800000.00000001,5400.0,1.0,16444.44444444445,18.301897219223658,Very Large,5,1
"Airport Housing Society, Rawalpindi",Rawalpindi,4,5,House,22000000.0,1125.0,14.0,19555.555555555555,16.906553056777135,Medium,5,1
"Gulraiz Housing Society Phase 4, Gulraiz Housing Scheme",Rawalpindi,6,7,House,50000000.0,4500.0,14.0,11111.111111111111,17.72753358339242,Large,5,1
"Gulraiz Housing Society Phase 4, Gulraiz Housing Scheme",Rawalpindi,4,5,House,22000000.0,1125.0,14.0,19555.555555555555,16.906553056777135,Medium,5,1
"Nawaz Colony, Rawalpindi",Rawalpindi,4,5,House,25000000.0,2250.0,14.0,11111.111111111111,17.034386422832473,Large,5,1
"Airport Housing Society - Sector 4, Airport Housing Society",Rawalpindi,3,4,House,15000000.0,1125.0,14.0,13333.333333333334,16.52356082573315,Medium,5,1
"Gulraiz Housing Scheme, Rawalpindi",Rawalpindi,6,6,House,45000000.0,2250.0,14.0,20000.0,17.622173069956816,Large,5,1
"Airport Housing Society - Sector 4, Airport Housing Society",Rawalpindi,5,4,House,16500000.0,1350.0,14.0,12222.222222222223,16.61887099947687,Medium,5,1
"Gulshan-E-Iqbal, Rawalpindi",Rawalpindi,2,2,House,7000000.0,900.0,14.0,7777.777777777777,15.76142084987672,Medium,5,1
"Gulshan-E-Iqbal, Rawalpindi",Rawalpindi,3,3,House,10500000.0,1125.0,14.0,9333.333333333334,16.166885910365842,Medium,5,1
"Gulshan-E-Iqbal, Rawalpindi",Rawalpindi,5,5,House,18000000.0,2250.0,14.0,8000.0,16.705882371415992,Large,5,1
"Bahria Town Phase 8 - Block M, Bahria Town Phase 8",Rawalpindi,3,4,House,18500000.0,1125.0,1.0,16444.444444444445,16.733281344102608,Medium,5,1
"Bahria Town Phase 8 - Block M, Bahria Town Phase 8",Rawalpindi,3,4,House,19500000.0,1125.0,1.0,17333.333333333332,16.785925074816024,Medium,5,1
"Taj Residencia - Lily Block, Taj Residencia",Rawalpindi,4,5,House,35000000.0,1800.0,2.0,19444.444444444445,17.370858648025116,Medium,5,1
"Gulistan Colony, Rawalpindi",Rawalpindi,6,6,House,23000000.0,1642.5,2.0,14003.04414003044,16.951004817371683,Medium,5,1
"Gulistan Colony, Rawalpindi",Rawalpindi,3,3,House,12000000.0,1350.0,2.0,8888.888888888889,16.300417291085605,Medium,5,1
"Chaklala Scheme 3, Chaklala Scheme",Rawalpindi,6,6,House,17500000.0,1125.0,2.0,15555.555555555555,16.677711496036597,Medium,5,1
"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,5,6,House,28000000.0,1800.0,2.0,15555.555555555555,17.147715103853763,Medium,5,1
"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,5,6,House,37000000.0,2250.0,1.0,16444.444444444445,17.426428497635523,Large,5,1
"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,5,6,House,37000000.0,2250.0,1.0,16444.444444444445,17.426428497635523,Large,5,1
"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,5,6,House,23500000.0,1575.0,1.0,14920.63492063492,16.97251102166758,Medium,5,1
"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,5,6,House,34500000.0,2250.0,1.0,15333.333333333334,17.356469910987094,Large,5,1
"Bahria Town Phase 8 - Awami Villas 3, Bahria Town Phase 8",Rawalpindi,2,1,House,5000000.0,675.0,1.0,7407.407407407408,15.424948670398354,Medium,5,1
"Gulshan-E-Iqbal, Rawalpindi",Rawalpindi,2,2,House,7000000.0,1012.5,14.0,6913.580246913581,15.76142084987672,Medium,5,1
"Lalazar 2, Rawalpindi",Rawalpindi,2,3,House,7000000.0,900.0,14.0,7777.777777777777,15.76142084987672,Medium,5,1
"Lalazar 2, Rawalpindi",Rawalpindi,2,3,House,9500000.0,1125.0,14.0,8444.444444444445,16.066802461833923,Medium,5,1
"Gulshan-E-Iqbal, Rawalpindi",Rawalpindi,4,6,House,16500000.0,1125.0,14.0,14666.666666666666,16.61887099947687,Medium,5,1
"Askari 14, Rawalpindi",Rawalpindi,3,3,House,33500000.0,2250.0,14.0,14888.888888888889,17.32705602664604,Large,5,1
"Gulraiz Housing Society Phase 3, Gulraiz Housing Scheme",Rawalpindi,5,6,House,40000000.0,2250.0,14.0,17777.777777777777,17.50439003707821,Large,5,1
"Gulraiz Housing Society Phase 2, Gulraiz Housing Scheme",Rawalpindi,6,6,House,38000000.0,2250.0,14.0,16888.88888888889,17.453096744006448,Large,5,1
"Bahria Town Phase 3, Bahria Town Rawalpindi",Rawalpindi,5,6,House,95000000.0,4500.0,14.0,21111.11111111111,18.36938746009113,Large,5,1
"Range Road, Rawalpindi",Rawalpindi,4,4,House,16500000.0,1125.0,14.0,14666.666666666666,16.61887099947687,Medium,5,1
"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,5,5,House,35000000.0,1575.0,1.0,22222.222222222223,17.370858648025116,Medium,5,1
"Dhamyal Road, Rawalpindi",Rawalpindi,2,2,House,3600000.0,562.5,2.0,6400.0,15.096444681204078,Medium,5,1
"Bahria Town - Civic Centre, Bahria Town Phase 4",Rawalpindi,2,2,House,8700000.0,900.0,2.0,9666.666666666666,15.978833698567334,Medium,5,1
"Bahria Town - Civic Centre, Bahria Town Phase 4",Rawalpindi,1,1,House,6700000.0,585.0,2.0,11452.991452991453,15.717618233614914,Medium,5,1
"Snober City, Adiala Road",Rawalpindi,3,3,House,14500000.0,1350.0,2.0,10740.74074074074,16.489659276356317,Medium,5,1
"Adiala Road, Rawalpindi",Rawalpindi,2,3,House,9800000.0,1125.0,2.0,8711.111111111111,16.097893045681612,Medium,5,1
"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,5,6,House,49500000.0,2250.0,1.0,22000.0,17.71748324774094,Large,5,1
"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,5,6,House,35000000.0,2250.0,1.0,15555.555555555555,17.370858648025116,Large,5,1
"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,5,6,House,39000000.0,2250.0,1.0,17333.333333333332,17.479072229734946,Large,5,1
"Bahria Town Phase 8 - Umer Block, Bahria Town Phase 8 - Safari Valley",Rawalpindi,5,6,House,23000000.0,1575.0,1.0,14603.174603174602,16.951004817371683,Medium,5,1
"Bahria Town Phase 8 - Usman Block, Bahria Town Phase 8 - Safari Valley",Rawalpindi,5,6,House,28000000.0,1575.0,1.0,17777.777777777777,17.147715103853763,Medium,5,1
"Bahria Town Phase 8 - Usman Block, Bahria Town Phase 8 - Safari Valley",Rawalpindi,5,6,House,27000000.0,1575.0,1.0,17142.85714285714,17.11134746100564,Medium,5,1
"Peshawar Road, Rawalpindi",Rawalpindi,4,4,House,27000000.0,1575.0,14.0,17142.85714285714,17.11134746100564,Medium,5,1
"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,7,7,House,45000000.0,2700.0,14.0,16666.666666666668,17.622173069956816,Large,5,1
"Bahria Town Phase 8 - Block M, Bahria Town Phase 8",Rawalpindi,5,6,House,26500000.0,1462.5,14.0,18119.65811965812,17.0926553286923,Medium,5,1
"Airport Housing Society - Sector 4, Airport Housing Society",Rawalpindi,4,5,House,23500000.0,1350.0,14.0,17407.40740740741,16.97251102166758,Medium,5,1
"Airport Housing Society, Rawalpindi",Rawalpindi,3,3,House,18500000.0,1125.0,14.0,16444.444444444445,16.733281344102608,Medium,5,1
"Bahria Town Phase 8 - Umer Block, Bahria Town Phase 8 - Safari Valley",Rawalpindi,5,6,House,25500000.0,1575.0,14.0,16190.47619047619,17.05418904934434,Medium,5,1
"Range Road, Rawalpindi",Rawalpindi,4,4,House,27000000.0,1125.0,14.0,24000.0,17.11134746100564,Medium,5,1
"Chaklala Scheme 3, Chaklala Scheme",Rawalpindi,8,6,House,109500000.0,4500.0,14.0,24333.333333333332,18.51143511635325,Large,5,1
"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,1,1,House,6000000.0,360.0,1.0,16666.666666666668,15.607270193858982,Small,5,1
"Bahria Town Phase 2, Bahria Town Rawalpindi",Rawalpindi,6,6,House,90000000.0,4500.0,2.0,20000.0,18.31532023940565,Large,5,1
"Snober City, Adiala Road",Rawalpindi,4,6,House,26000000.0,1800.0,2.0,14444.444444444445,17.073607134447293,Medium,5,1
"Snober City - Green Villas, Snober City",Rawalpindi,4,4,House,17000000.0,1125.0,2.0,15111.111111111111,16.648723960844016,Medium,5,1
"Snober City, Adiala Road",Rawalpindi,4,6,House,16000000.0,1125.0,2.0,14222.222222222223,16.588099342704055,Medium,5,1
"Snober City, Adiala Road",Rawalpindi,3,4,House,13500000.0,1125.0,2.0,12000.0,16.41820031748273,Medium,5,1
"Bahria Town Phase 3, Bahria Town Rawalpindi",Rawalpindi,5,5,House,43500000.0,2250.0,2.0,19333.333333333332,17.588271519047417,Large,5,1
"Bahria Town Phase 8 - Abu Bakar Block, Bahria Town Phase 8 - Safari Valley",Rawalpindi,5,6,House,25000000.0,1575.0,1.0,15873.015873015873,17.034386422832473,Medium,5,1
"Bahria Town Phase 8 - Block M, Bahria Town Phase 8",Rawalpindi,3,4,House,17500000.0,1125.0,1.0,15555.555555555555,16.677711496036597,Medium,5,1
"Bahria Town Phase 8 - Umer Block, Bahria Town Phase 8 - Safari Valley",Rawalpindi,5,6,House,39000000.0,1575.0,1.0,24761.904761904763,17.479072229734946,Medium,5,1
"Bahria Town Phase 8 - Abu Bakar Block, Bahria Town Phase 8 - Safari Valley",Rawalpindi,5,6,House,27000000.0,1575.0,1.0,17142.85714285714,17.11134746100564,Medium,5,1
"Bahria Town Phase 8 - Umer Block, Bahria Town Phase 8 - Safari Valley",Rawalpindi,5,6,House,24000000.0,1575.0,1.0,15238.095238095239,16.993564429978885,Medium,5,1
"Gulistan Colony, Rawalpindi",Rawalpindi,5,5,House,41000000.0,3532.5,14.0,11606.510969568295,17.529082649058825,Large,5,1
"Media Town - Block A, Media Town",Rawalpindi,4,4,House,37000000.0,1125.0,21.0,32888.88888888889,17.426428497635523,Medium,5,1
"Chaklala Scheme 3, Chaklala Scheme",Rawalpindi,5,5,House,64500000.0,2475.0,21.0,26060.60606060606,17.98217579726988,Large,5,1
"Chaklala Scheme 3, Chaklala Scheme",Rawalpindi,4,4,House,27000000.0,1125.0,21.0,24000.0,17.11134746100564,Medium,5,1
"Bahria Greens - Overseas Enclave - Sector 3, Bahria Greens - Overseas Enclave",Rawalpindi,5,6,House,57500000.0,2475.0,21.0,23232.323232323233,17.867295523158884,Large,5,1
"Chaklala Scheme 3, Chaklala Scheme",Rawalpindi,4,5,House,79900000.0,3150.0,21.0,25365.079365079364,18.196286423252147,Large,5,1
"Bahria Town Phase 4, Bahria Town Rawalpindi",Rawalpindi,6,6,House,47500000.0,2250.0,21.0,21111.11111111111,17.6762402900575,Large,5,1
"Media Town - Block A, Media Town",Rawalpindi,4,5,House,37000000.0,1125.0,21.0,32888.88888888889,17.426428497635523,Medium,5,1
"Dhoke Syedan, Rawalpindi",Rawalpindi,2,2,House,2600000.0,450.0,21.0,5777.777777777777,14.77102238760702,Small,5,1
"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,6,6,House,90000000.0,4500.0,21.0,20000.0,18.31532023940565,Large,5,1
"Bahria Town Phase 2, Bahria Town Rawalpindi",Rawalpindi,5,6,House,68000000.0,4500.0,2.0,15111.111111111111,18.035018277846262,Large,5,1
"Bahria Town Phase 3, Bahria Town Rawalpindi",Rawalpindi,5,6,House,85000000.0,4500.0,2.0,18888.88888888889,18.258161826219297,Large,5,1
"Bahria Town Phase 8 - Block C, Bahria Town Phase 8",Rawalpindi,5,6,House,52500000.0,2250.0,3.0,23333.333333333332,17.77632374660947,Large,5,1
"Bahria Town Phase 8 - Sector F-1, Bahria Town Phase 8",Rawalpindi,5,6,House,41000000.0,2250.0,3.0,18222.222222222223,17.529082649058825,Large,5,1
"Bahria Town Phase 8 - Abu Bakar Block, Bahria Town Phase 8 - Safari Valley",Rawalpindi,5,6,House,24500000.0,1575.0,1.0,15555.555555555555,17.01418371633128,Medium,5,1
"Bahria Town Phase 8 - Usman Block, Bahria Town Phase 8 - Safari Valley",Rawalpindi,5,6,House,23500000.0,1575.0,1.0,14920.63492063492,16.97251102166758,Medium,5,1
"Bahria Town Phase 8 - Umer Block, Bahria Town Phase 8 - Safari Valley",Rawalpindi,5,6,House,22000000.0,1575.0,1.0,13968.253968253968,16.906553056777135,Medium,5,1
