location,city,bedrooms,bathrooms,price_pkr,size_sqft,price_per_sqft,log_price,days_since_listed,society_type,dha_phase,isb_sector_tier,is_premium_area,phase_number
"Bahria Town - Sector C, Bahria Town",Lahore,5.0,6.0,28000000.0,2250.0,12444.444444444445,17.147715103853763,0.03194444444444445,Bahria,0,0,0,0
"Dha Phase 6 - Block K, Dha Phase 6",Lahore,6.0,7.0,185000000.0,4500.0,41111.11111111111,19.035866388448003,0.03194444444444445,DHA,6,0,1,6
"Bahria Town - Sector E, Bahria Town",Lahore,1.0,1.0,4500000.0,517.5,8695.652173913044,15.319588176962746,0.03680555555555556,Bahria,0,0,0,0
"Lake City, Raiwind Road",Lahore,6.0,7.0,53000000.0,2250.0,23555.555555555555,17.78580249038432,0.041666666666666664,Private,0,0,0,0
"Askari 11 - Sector B Apartments, Askari 11",Lahore,3.0,3.0,30500000.0,2250.0,13555.555555555555,17.233237274364523,0.03888888888888889,Askari,0,0,0,11
"Wapda Town Phase 2, Wapda Town",Lahore,6.0,6.0,42500000.0,2700.0,15740.74074074074,17.565014657424058,0.041666666666666664,Private,0,0,0,2
"Jinnah Colony Harbanspura, Harbanspura",Lahore,4.0,5.0,19000000.0,900.0,21111.11111111111,16.759949589762293,0.08333333333333333,Other,0,0,0,0
"Dha 11 Rahbar Phase 2, Dha 11 Rahbar",Lahore,3.0,4.0,25500000.0,1125.0,22666.666666666668,17.05418904934434,0.08333333333333333,DHA,11,0,0,2
"Dha Phase 7 - Block U, Dha Phase 7",Lahore,5.0,6.0,64500000.0,4500.0,14333.333333333334,17.98217579726988,0.00625,DHA,7,0,0,7
"Dha Phase 6 - Block K, Dha Phase 6",Lahore,5.0,6.0,90000000.0,4500.0,20000.0,18.31532023940565,0.013194444444444444,DHA,6,0,1,6
"Bahria Town - Jinnah Block, Bahria Town - Sector E",Lahore,3.0,4.0,21000000.0,1125.0,18666.666666666668,16.860033043306743,0.001388888888888889,Bahria,0,0,0,0
"Model Town, Lahore",Lahore,5.0,6.0,100000000.0,4500.0,22222.222222222223,18.420680753952364,0.001388888888888889,Established,0,0,1,0
"Central Park - Block Bb, Central Park Housing Scheme",Lahore,4.0,4.0,22000000.0,1125.0,19555.555555555555,16.906553056777135,0.002777777777777778,Private,0,0,0,0
"Central Park - Block Aa, Central Park Housing Scheme",Lahore,4.0,4.0,23000000.0,1125.0,20444.444444444445,16.951004817371683,0.008333333333333333,Private,0,0,0,0
"Dha Phase 6 - Block L, Dha Phase 6",Lahore,6.0,6.0,165000000.0,4500.0,36666.666666666664,18.92145603792546,0.009027777777777779,DHA,6,0,1,6
"Punjab University Society Phase 2, Punjab University Employees Society",Lahore,2.0,2.0,9500000.0,990.0000000000001,9595.959595959595,16.066802461833923,0.0,Other,0,0,0,2
"Union Town, Abdul Sattar Edhi Road",Lahore,2.0,2.0,9500000.0,990.0000000000001,9595.959595959595,16.066802461833923,0.0,Other,0,0,0,0
"Dha Phase 3 - Block X, Dha Phase 3",Lahore,5.0,5.0,72500000.0,4500.0,16111.111111111111,18.099097133618006,0.001388888888888889,DHA,3,0,0,3
"Dha Phase 7 - Block Y, Dha Phase 7",Lahore,5.0,6.0,110000000.0,4500.0,24444.444444444445,18.5159909328476,0.001388888888888889,DHA,7,0,0,7
"Defence Raya, Dha Defence",Lahore,2.0,2.0,72500000.0,1710.0,42397.66081871345,18.099097133618006,0.041666666666666664,DHA,0,0,0,0
"Defence Raya, Dha Defence",Lahore,5.0,6.0,145000000.0,4500.0,32222.222222222223,18.7922443072814,0.041666666666666664,DHA,0,0,0,0
"Defence Raya, Dha Defence",Lahore,5.0,6.0,107500000.0,4500.0,23888.88888888889,18.493001414834318,0.041666666666666664,DHA,0,0,0,0
"Sabzazar Scheme, Lahore",Lahore,5.0,5.0,27500000.0,1125.0,24444.444444444445,17.129696599000436,0.125,Established,0,0,0,0
"Dha Phase 7 - Block Z, Dha Phase 7",Lahore,5.0,6.0,82500000.0,4500.0,18333.333333333332,18.228308863426122,0.125,DHA,7,0,0,7
"Dha Phase 6 - Block K, Dha Phase 6",Lahore,5.0,6.0,110000000.0,4500.0,24444.444444444445,18.5159909328476,0.125,DHA,6,0,1,6
"Dha 9 Town, Dha Defence",Lahore,3.0,5.0,22000000.0,1125.0,19555.555555555555,16.906553056777135,0.125,DHA,9,0,0,0
"Park View City - Overseas Block, Park View City",Lahore,3.0,4.0,8500000.0,1125.0,7555.555555555556,15.955576839107596,0.125,Private,0,0,0,0
"Bahria Town - Sector C, Bahria Town",Lahore,2.0,2.0,12000000.0,720.0,16666.666666666668,16.300417291085605,0.014583333333333334,Bahria,0,0,0,0
"Wapda Town Phase 1, Wapda Town",Lahore,6.0,6.0,52500000.0,2250.0,23333.333333333332,17.77632374660947,0.025694444444444447,Private,0,0,0,1
"Al Hafeez Garden - Phase 5, Al Hafeez Gardens",Lahore,4.0,5.0,26000000.0,1125.0,23111.11111111111,17.073607134447293,0.010416666666666668,Other,0,0,0,5
"Bismillah Housing Scheme, Gt Road",Lahore,3.0,4.0,13000000.0,675.0,19259.25925925926,16.380459992348886,0.011111111111111112,Other,0,0,0,0
"Bismillah Housing Scheme, Gt Road",Lahore,3.0,4.0,12500000.0,675.0,18518.51851851852,16.341239282272525,0.011111111111111112,Other,0,0,0,0
"Bismillah Housing Scheme, Gt Road",Lahore,4.0,5.0,21500000.0,1125.0,19111.11111111111,16.88356353960952,0.011805555555555555,Other,0,0,0,0
"Bismillah Housing Scheme, Gt Road",Lahore,5.0,5.0,21500000.0,1125.0,19111.11111111111,16.88356353960952,0.011805555555555555,Other,0,0,0,0
"Dha Phase 6, Dha Defence",Lahore,4.0,5.0,56000000.0,2250.0,24888.88888888889,17.840862266556567,0.0020833333333333333,DHA,6,0,1,6
"Dha Phase 5 - Block L, Dha Phase 5",Lahore,4.0,5.0,55000000.0,2250.0,24444.444444444445,17.822843761378564,0.0020833333333333333,DHA,5,0,1,5
"Allama Iqbal Town - Karim Block, Allama Iqbal Town",Lahore,4.0,4.0,24000000.0,675.0,35555.555555555555,16.993564429978885,0.004166666666666667,Other,0,0,0,0
"Dha Phase 6 - Block M, Dha Phase 6",Lahore,5.0,6.0,84000000.0,4500.0,18666.666666666668,18.24632736871235,0.004166666666666667,DHA,6,0,1,6
"Dha Phase 7 - Block Q, Dha Phase 7",Lahore,5.0,6.0,65000000.0,4500.0,14444.444444444445,17.989897843244528,0.004861111111111111,DHA,7,0,0,7
"Dha 9 Town, Dha Defence",Lahore,4.0,5.0,51500000.0,1800.0,28611.11111111111,17.75709238505144,0.004861111111111111,DHA,9,0,0,0
"Allama Iqbal Town, Lahore",Lahore,8.0,7.0,65000000.0,2250.0,28888.88888888889,17.989897843244528,0.004861111111111111,Other,0,0,0,0
"Defence Raya, Dha Defence",Lahore,4.0,5.0,65000000.0,2250.0,28888.88888888889,17.989897843244528,0.041666666666666664,DHA,0,0,0,0
"Defence Raya, Dha Defence",Lahore,5.0,6.0,130000000.0,4500.0,28888.88888888889,18.683045016112164,0.041666666666666664,DHA,0,0,0,0
"Bahria Town - Block Bb, Bahria Town - Sector D",Lahore,3.0,4.0,26000000.0,1125.0,23111.11111111111,17.073607134447293,0.125,Bahria,0,0,0,0
"Central Park - Block Bb, Central Park Housing Scheme",Lahore,3.0,4.0,21500000.0,1125.0,19111.11111111111,16.88356353960952,0.125,Private,0,0,0,0
"Sui Gas Society Phase 1 - Block F, Sui Gas Society Phase 1",Lahore,6.0,6.0,67500000.0,4500.0,15000.0,18.02763817065757,0.125,Other,0,0,0,1
"Al Haram Garden - Block C, Al Haram Garden",Lahore,3.0,4.0,8800000.0,675.0,13037.037037037036,15.990262393084793,0.125,Other,0,0,0,0
"Central Park Housing Scheme, Lahore",Lahore,5.0,6.0,33000000.0,2250.0,14666.666666666666,17.312018149733785,0.16666666666666666,Private,0,0,0,0
"Uet Housing Society, Lahore",Lahore,5.0,6.0,39000000.0,2250.0,17333.333333333332,17.479072229734946,0.025694444444444447,Other,0,0,0,0
"Uet Housing Society, Lahore",Lahore,5.0,6.0,41500000.0,2250.0,18444.444444444445,17.541204009297314,0.025694444444444447,Other,0,0,0,0
"Bismillah Housing Scheme - Iqbal Block, Bismillah Housing Scheme",Lahore,4.0,5.0,23000000.0,1125.0,20444.444444444445,16.951004817371683,0.0125,Other,0,0,0,0
"Valencia Housing Society, Lahore",Lahore,7.0,6.0,66000000.0,4500.0,14666.666666666666,18.005165315142214,0.013194444444444444,Private,0,0,0,0
"Central Park - Block Bb, Central Park Housing Scheme",Lahore,4.0,4.0,24000000.0,1125.0,21333.333333333332,16.993564429978885,0.01388888888888889,Private,0,0,0,0
"Allama Iqbal Town, Lahore",Lahore,4.0,4.0,47500000.0,2250.0,21111.11111111111,17.6762402900575,0.01388888888888889,Other,0,0,0,0
"Central Park - Block B, Central Park Housing Scheme",Lahore,4.0,4.0,24500000.0,1125.0,21777.777777777777,17.01418371633128,0.019444444444444445,Private,0,0,0,0
"Allama Iqbal Town, Lahore",Lahore,5.0,5.0,49000000.0,2250.0,21777.777777777777,17.707330876483063,0.005555555555555556,Other,0,0,0,0
"Dha Phase 5 - Block C, Dha Phase 5",Lahore,6.0,7.0,100000000.0,4500.0,22222.222222222223,18.420680753952364,0.005555555555555556,DHA,5,0,1,5
"Dha Phase 3 - Block Xx, Dha Phase 3",Lahore,6.0,6.0,82500000.0,4500.0,18333.333333333332,18.228308863426122,0.005555555555555556,DHA,3,0,0,3
"Dha Phase 6 - Block G, Dha Phase 6",Lahore,6.0,6.0,82500000.0,4500.0,18333.333333333332,18.228308863426122,0.005555555555555556,DHA,6,0,1,6
"Dha Phase 6 - Block B, Dha Phase 6",Lahore,5.0,6.0,91000000.0,4500.0,20222.222222222223,18.326370075470134,0.00625,DHA,6,0,1,6
"Dha Phase 7, Dha Defence",Lahore,6.0,6.0,73200000.0,4500.0,16266.666666666666,18.108705992592743,0.00625,DHA,7,0,0,7
"Defence Raya, Dha Defence",Lahore,5.0,6.0,145000000.0,4500.0,32222.222222222223,18.7922443072814,0.041666666666666664,DHA,0,0,0,0
"Lake City - Sector M-7, Lake City",Lahore,3.0,2.0,32000000.0,2250.0,14222.222222222223,17.281246492014,0.08333333333333333,Private,0,0,0,0
"Lake City Meadows, Lahore",Lahore,5.0,6.0,72500000.0,4500.0,16111.111111111111,18.099097133618006,0.08333333333333333,Private,0,0,0,0
"Dha 9 Town, Dha Defence",Lahore,3.0,4.0,22500000.0,1125.0,20000.0,16.929025911619092,0.08333333333333333,DHA,9,0,0,0
"Dha Phase 6, Dha Defence",Lahore,5.0,6.0,180000000.0,4500.0,40000.0,19.00846741441004,0.16666666666666666,DHA,6,0,1,6
"Dha Phase 6, Dha Defence",Lahore,4.0,5.0,59000000.0,2250.0,26222.222222222223,17.893048018819147,0.20833333333333331,DHA,6,0,1,6
"Sabzazar Scheme, Lahore",Lahore,5.0,5.0,46500000.0,2250.0,20666.666666666668,17.65496289206296,0.41666666666666663,Established,0,0,0,0
"Dha 9 Town, Dha Defence",Lahore,3.0,4.0,23200000.0,1125.0,20622.222222222223,16.959662879739987,0.02847222222222222,DHA,9,0,0,0
"Bahria Town - Sector E, Bahria Town",Lahore,3.0,5.0,18000000.0,1125.0,16000.0,16.705882371415992,0.03333333333333333,Bahria,0,0,0,0
"Johar Town, Lahore",Lahore,3.0,4.0,23000000.0,1125.0,20444.444444444445,16.951004817371683,0.021527777777777778,Established,0,0,0,0
"Iep Engineers Town - Sector A, Iep Engineers Town",Lahore,6.0,6.0,38500000.0,2250.0,17111.11111111111,17.46616882523204,0.022222222222222223,Other,0,0,0,0
"Nespak Scheme Phase 3, Defence Road",Lahore,5.0,6.0,41500000.0,2250.0,18444.444444444445,17.541204009297314,0.02777777777777778,DHA,3,0,0,3
"Dha 9 Town, Dha Defence",Lahore,3.0,3.0,21900000.0,1125.0,19466.666666666668,16.90199724044883,0.02847222222222222,DHA,9,0,0,0
"Park View City - Jade Extension Block, Park View City",Lahore,4.0,5.0,21500000.0,1125.0,19111.11111111111,16.88356353960952,0.029166666666666667,Private,0,0,0,0
"Park View City, Lahore",Lahore,4.0,5.0,16000000.0,1125.0,14222.222222222223,16.588099342704055,0.006944444444444445,Private,0,0,0,0
"Dha 9 Town, Dha Defence",Lahore,4.0,5.0,45000000.0,1800.0,25000.0,17.622173069956816,0.009027777777777779,DHA,9,0,0,0
"Dha Phase 7 - Block Y, Dha Phase 7",Lahore,6.0,7.0,77000000.0,4500.0,17111.11111111111,18.15931599280497,0.010416666666666668,DHA,7,0,0,7
"Al-Ahmad Garden Housing Scheme, Gt Road",Lahore,4.0,5.0,19000000.0,1125.0,16888.88888888889,16.759949589762293,0.011111111111111112,Other,0,0,0,0
"Park View City, Lahore",Lahore,5.0,6.0,31500000.0,2250.0,14000.0,17.265498135541893,0.011111111111111112,Private,0,0,0,0
"Park View City, Lahore",Lahore,4.0,5.0,15000000.0,1125.0,13333.333333333334,16.52356082573315,0.011111111111111112,Private,0,0,0,0
"Dha Phase 7, Dha Defence",Lahore,3.0,4.0,24000000.0,1125.0,21333.333333333332,16.993564429978885,0.011805555555555555,DHA,7,0,0,7
"Lake City, Raiwind Road",Lahore,6.0,7.0,53000000.0,2250.0,23555.555555555555,17.78580249038432,0.08333333333333333,Private,0,0,0,0
"Lake City - Sector M-7, Lake City",Lahore,4.0,5.0,37400000.0,2250.0,16622.222222222223,17.437181289122726,0.125,Private,0,0,0,0
"Lake City - Sector M7 - Block A, Lake City - Sector M-7",Lahore,6.0,6.0,43500000.0,1575.0,27619.04761904762,17.588271519047417,0.125,Private,0,0,0,0
"Midway Commercial, Bahria Town",Lahore,2.0,2.0,4000000.0,652.5,6130.268199233717,15.201805169084134,0.125,Bahria,0,0,0,0
"Dha Phase 7 - Block R, Dha Phase 7",Lahore,5.0,6.0,72200000.0,4500.0,16044.444444444445,18.09495061771347,0.125,DHA,7,0,0,7
"Qazi Town, Lahore",Lahore,3.0,3.0,9000000.0,450.0,20000.0,16.012735246411598,0.41666666666666663,Other,0,0,0,0
"Dha Phase 7, Dha Defence",Lahore,5.0,6.0,109900000.0,4500.0,24422.222222222223,18.51508142847303,0.4583333333333333,DHA,7,0,0,7
"Dha Phase 8 - Block V, Dha Phase 8",Lahore,5.0,6.0,115000000.0,4500.0,25555.555555555555,18.560442695023177,0.4583333333333333,DHA,8,0,0,8
"Dha Phase 8 - Block V, Dha Phase 8",Lahore,7.0,6.0,155000000.0,4500.0,34444.444444444445,18.858935681335133,0.4583333333333333,DHA,8,0,0,8
"Dha 9 Town, Dha Defence",Lahore,4.0,5.0,29000000.0,1125.0,25777.777777777777,17.182806422433504,0.4583333333333333,DHA,9,0,0,0
"Dha Phase 6 - Block N, Dha Phase 6",Lahore,6.0,6.0,77500000.0,4500.0,17222.222222222223,18.1657885072268,0.041666666666666664,DHA,6,0,1,6
"Lake City, Raiwind Road",Lahore,5.0,6.0,97500000.0,4500.0,21666.666666666668,18.395362946224484,0.041666666666666664,Private,0,0,0,0
"Al Hafeez Garden - Phase 5, Al Hafeez Gardens",Lahore,3.0,4.0,17000000.0,675.0,25185.185185185186,16.648723960844016,0.030555555555555558,Other,0,0,0,5
"Khayaban-E-Amin - Block L, Khayaban-E-Amin",Lahore,3.0,3.0,16800000.0,1125.0,14933.333333333334,16.636889503897294,0.030555555555555558,Other,0,0,0,0
"Valencia Housing Society, Lahore",Lahore,7.0,6.0,70000000.0,4500.0,15555.555555555555,18.064005814299346,0.03194444444444445,Private,0,0,0,0
"Al Hafeez Garden - Phase 2, Main Canal Bank Road",Lahore,3.0,4.0,13100000.0,675.0,19407.40740740741,16.388122864507256,0.034722222222222224,Other,0,0,0,2
"Paragon City - Orchard Block, Paragon City",Lahore,1.0,1.0,7200000.0,630.0,11428.57142857143,15.789591722875162,0.03819444444444445,Private,0,0,0,0
"Ghous Garden - Phase 4, Ghous Garden",Lahore,4.0,2.0,13000000.0,675.0,19259.25925925926,16.380459992348886,0.0125,Other,0,0,0,4
"Dha Phase 6 - Block C, Dha Phase 6",Lahore,6.0,7.0,89500000.0,4500.0,19888.88888888889,18.309749194418266,0.013194444444444444,DHA,6,0,1,6
"Al-Ahmad Garden Housing Scheme, Gt Road",Lahore,3.0,4.0,13000000.0,675.0,19259.25925925926,16.380459992348886,0.013194444444444444,Other,0,0,0,0
"Dha Phase 6 - Block J, Dha Phase 6",Lahore,5.0,7.0,95000000.0,4500.0,21111.11111111111,18.36938746009113,0.013194444444444444,DHA,6,0,1,6
"Bismillah Housing Scheme, Gt Road",Lahore,3.0,4.0,13000000.0,675.0,19259.25925925926,16.380459992348886,0.013194444444444444,Other,0,0,0,0
"Park View City, Lahore",Lahore,4.0,5.0,17000000.0,1125.0,15111.111111111111,16.648723960844016,0.01388888888888889,Private,0,0,0,0
"Park View City, Lahore",Lahore,4.0,5.0,15000000.0,1125.0,13333.333333333334,16.52356082573315,0.01388888888888889,Private,0,0,0,0
"Park View City, Lahore",Lahore,5.0,6.0,31000000.0,2250.0,13777.777777777777,17.249497794707484,0.01388888888888889,Private,0,0,0,0
"Dha 11 Rahbar Phase 2, Dha 11 Rahbar",Lahore,3.0,4.0,23000000.0,1125.0,20444.444444444445,16.951004817371683,0.125,DHA,11,0,0,2
"Valencia Housing Society, Lahore",Lahore,5.0,6.0,81000000.0,4500.0,18000.0,18.20995972498239,0.16666666666666666,Private,0,0,0,0
"Opf Housing Scheme, Lahore",Lahore,6.0,6.0,65500000.0,4500.0,14555.555555555555,17.997560715872655,0.16666666666666666,Other,0,0,0,0
"Dha Phase 7, Dha Defence",Lahore,5.0,6.0,69500000.0,4500.0,15444.444444444445,18.05683732492351,0.6666666666666666,DHA,7,0,0,7
"Dha Phase 6, Dha Defence",Lahore,6.0,7.0,90000000.0,4500.0,20000.0,18.31532023940565,0.6666666666666666,DHA,6,0,1,6
"Dha 9 Town, Dha Defence",Lahore,3.0,4.0,32000000.0,1125.0,28444.444444444445,17.281246492014,0.4583333333333333,DHA,9,0,0,0
"Dha Phase 8 - Ex Air Avenue, Dha Phase 8",Lahore,4.0,5.0,49500000.0,2250.0,22000.0,17.71748324774094,0.4583333333333333,DHA,8,0,0,8
"Dha Phase 6 - Block L, Dha Phase 6",Lahore,5.0,6.0,111500000.0,4500.0,24777.777777777777,18.529535157833056,0.4583333333333333,DHA,6,0,1,6
"Dha Phase 6 - Block A, Dha Phase 6",Lahore,4.0,5.0,51200000.0,2250.0,22755.555555555555,17.751250109540987,0.041666666666666664,DHA,6,0,1,6
"Nfc 1, Lahore",Lahore,6.0,6.0,65000000.0,4500.0,14444.444444444445,17.989897843244528,0.041666666666666664,Other,0,0,0,0
"Askari 11 - Sector B Apartments, Askari 11",Lahore,3.0,3.0,25900000.0,2250.0,11511.111111111111,17.069753565279804,0.04027777777777778,Askari,0,0,0,11
"Askari 11, Askari",Lahore,5.0,5.0,52500000.0,2250.0,23333.333333333332,17.77632374660947,0.04027777777777778,Askari,0,0,0,11
"Pak Arab Housing Society Phase 1, Pak Arab Housing Society",Lahore,3.0,4.0,13500000.0,675.0,20000.0,16.41820031748273,0.041666666666666664,Other,0,0,0,1
"Architects Engineers Housing Society, Lahore",Lahore,5.0,6.0,41000000.0,2250.0,18222.222222222223,17.529082649058825,0.017361111111111112,Other,0,0,0,0
"Low Cost - Block C, Low Cost Sector",Lahore,5.0,6.0,24000000.0,1800.0,13333.333333333334,16.993564429978885,0.017361111111111112,Other,0,0,0,0
"Bahria Homes, Bahria Town - Sector E",Lahore,3.0,4.0,18500000.0,1372.5,13479.052823315118,16.733281344102608,0.018055555555555557,Bahria,0,0,0,0
"Bahria Town - Jinnah Block, Bahria Town - Sector E",Lahore,3.0,4.0,21000000.0,1125.0,18666.666666666668,16.860033043306743,0.018055555555555557,Bahria,0,0,0,0
"Bahria Town - Block Cc, Bahria Town - Sector D",Lahore,3.0,4.0,23400000.0,1125.0,20800.0,16.96824662306297,0.01875,Bahria,0,0,0,0
"Dha Phase 7, Dha Defence",Lahore,3.0,4.0,23000000.0,1125.0,20444.444444444445,16.951004817371683,0.01875,DHA,7,0,0,7
"Lda Avenue - Block G, Lda Avenue",Lahore,5.0,5.0,28000000.0,2250.0,12444.444444444445,17.147715103853763,0.01875,Other,0,0,0,0
"Al Rehman Garden Phase 2, Al Rehman Garden",Lahore,6.0,6.0,35000000.0,2250.0,15555.555555555555,17.370858648025116,0.8333333333333333,Other,0,0,0,2
"Dha Phase 6 - Block C, Dha Phase 6",Lahore,5.0,6.0,79500000.0,4500.0,17666.666666666668,18.191267592203175,0.875,DHA,6,0,1,6
"Dha Phase 6 - Block L, Dha Phase 6",Lahore,6.0,7.0,165000000.0,4500.0,36666.666666666664,18.92145603792546,0.4583333333333333,DHA,6,0,1,6
"Dha Phase 6 - Block D, Dha Phase 6",Lahore,5.0,6.0,157500000.0,4500.0,35000.0,18.874936022579167,0.4583333333333333,DHA,6,0,1,6
"Pak Arab Housing Society, Lahore",Lahore,3.0,4.0,28000000.0,1125.0,24888.88888888889,17.147715103853763,0.5416666666666666,Other,0,0,0,0
"Valencia - Block B, Valencia Housing Society",Lahore,5.0,5.0,85000000.0,4500.0,18888.88888888889,18.258161826219297,0.5416666666666666,Private,0,0,0,0
"Pgechs Phase 2, Punjab Govt Employees Society",Lahore,7.0,6.0,55000000.0,4500.0,12222.222222222223,17.822843761378564,0.041666666666666664,Other,0,0,0,2
"Al Rehman Garden Phase 2, Al Rehman Garden",Lahore,5.0,6.0,22500000.0,1125.0,20000.0,16.929025911619092,0.041666666666666664,Other,0,0,0,2
"Vital Homes Dd, Vital Homes Housing Scheme",Lahore,3.0,3.0,13000000.0,675.0,19259.25925925926,16.380459992348886,0.041666666666666664,Other,0,0,0,0
"Tariq Gardens, Lahore",Lahore,6.0,6.0,65000000.0,4500.0,14444.444444444445,17.989897843244528,0.041666666666666664,Other,0,0,0,0
"Bahria Orchard, Lahore",Lahore,3.0,3.0,27000000.0,1125.0,24000.0,17.11134746100564,0.041666666666666664,Bahria,0,0,0,0
"Low Cost - Block C, Low Cost Sector",Lahore,3.0,4.0,20000000.0,1125.0,17777.777777777777,16.811242881518265,0.041666666666666664,Other,0,0,0,0
"Bahria Town - Nargis Block, Bahria Town - Sector C",Lahore,5.0,6.0,41000000.0,2250.0,18222.222222222223,17.529082649058825,0.01875,Bahria,0,0,0,0
"Dha Phase 6 - Block D, Dha Phase 6",Lahore,5.0,6.0,87500000.0,4500.0,19444.444444444445,18.287149362756413,0.019444444444444445,DHA,6,0,1,6
"Bahria Town - Safari Villas, Bahria Town - Sector B",Lahore,3.0,4.0,20500000.0,1800.0,11388.888888888889,16.835935492889124,0.019444444444444445,Bahria,0,0,0,0
"Bahria Town - Block Bb, Bahria Town - Sector D",Lahore,3.0,4.0,19500000.0,1125.0,17333.333333333332,16.785925074816024,0.019444444444444445,Bahria,0,0,0,0
"Bahria Town - Jinnah Block, Bahria Town - Sector E",Lahore,3.0,4.0,22000000.0,1125.0,19555.555555555555,16.906553056777135,0.019444444444444445,Bahria,0,0,0,0
"Bahria Town - Sector E, Bahria Town",Lahore,1.0,1.0,7500000.0,517.5,14492.753623188406,15.830413711839864,0.019444444444444445,Bahria,0,0,0,0
"Dha Phase 8, Dha Defence",Lahore,5.0,6.0,82500000.0,4500.0,18333.333333333332,18.228308863426122,0.019444444444444445,DHA,8,0,0,8
"Dawood Residency - Abubakar Block, Dawood Residency Housing Scheme",Lahore,4.0,5.0,19000000.0,1125.0,16888.88888888889,16.759949589762293,0.02013888888888889,Other,0,0,0,0
"Dha 9 Town - Block C, Dha 9 Town",Lahore,3.0,4.0,29900000.000000004,1125.0,26577.77777777778,17.21336907180573,0.9166666666666666,DHA,9,0,0,0
"Dha Phase 6, Dha Defence",Lahore,6.0,6.0,95000000.0,4500.0,21111.11111111111,18.36938746009113,0.9166666666666666,DHA,6,0,1,6
"Dha 9 Town, Dha Defence",Lahore,3.0,3.0,25000000.0,1125.0,22222.222222222223,17.034386422832473,0.9583333333333333,DHA,9,0,0,0
"Dha 9 Town, Dha Defence",Lahore,3.0,4.0,22799999.999999996,1125.0,20266.666666666664,16.942271137784317,0.9583333333333333,DHA,9,0,0,0
"Dha Phase 7, Dha Defence",Lahore,5.0,6.0,72700000.0,4500.0,16155.555555555555,18.101851956258905,1.0,DHA,7,0,0,7
"Township - Sector B2, Township",Lahore,7.0,6.0,40000000.0,2250.0,17777.777777777777,17.50439003707821,0.625,Other,0,0,0,0
"Bahria Town - Sector C, Bahria Town",Lahore,3.0,4.0,25000000.0,1125.0,22222.222222222223,17.034386422832473,0.6666666666666666,Bahria,0,0,0,0
"Al-Kabir Phase 2 - Block C, Al-Kabir Town - Phase 2",Lahore,4.0,4.0,15500000.0,675.0,22962.962962962964,16.5563506464056,0.6666666666666666,Other,0,0,0,2
"Al-Kabir Town - Phase 2, Al-Kabir Town",Lahore,4.0,5.0,19000000.0,787.5,24126.984126984127,16.759949589762293,0.7083333333333333,Other,0,0,0,2
"Al-Kabir Phase 2 - Block C, Al-Kabir Town - Phase 2",Lahore,4.0,4.0,17000000.0,675.0,25185.185185185186,16.648723960844016,0.7083333333333333,Other,0,0,0,2
"Al Rehman Garden Phase 2, Al Rehman Garden",Lahore,5.0,6.0,23000000.0,1350.0,17037.037037037036,16.951004817371683,0.041666666666666664,Other,0,0,0,2
"Dha 9 Town, Dha Defence",Lahore,3.0,4.0,19000000.0,1125.0,16888.88888888889,16.759949589762293,0.041666666666666664,DHA,9,0,0,0
"Yateem Khana Chowk, Multan Road",Lahore,5.0,5.0,39000000.0,2295.0,16993.46405228758,17.479072229734946,0.041666666666666664,Other,0,0,0,0
"Olc - Block A, Overseas Low Cost",Lahore,3.0,4.0,17500000.0,1125.0,15555.555555555555,16.677711496036597,0.041666666666666664,Other,0,0,0,0
"Central Park Housing Scheme, Lahore",Lahore,3.0,3.0,25500000.0,2250.0,11333.333333333334,17.05418904934434,0.08333333333333333,Private,0,0,0,0
"Dha Phase 7 - Block Q, Dha Phase 7",Lahore,5.0,7.0,62500000.0,4500.0,13888.888888888889,17.95067713070663,0.021527777777777778,DHA,7,0,0,7
